barcode;name;description;unit;rate;costprice;lastprice;category;notax;discper
7891515486549;بطاطس ساديا 2.5 كيلو;بطاطس ساديا 2.5 كيلو;1;17;16.5;16.5;1;FALSE;0
6281022101089;داناو 1 لتر;داناو 1 لتر;1;11;10.5;10.5;1;FALSE;0
5100256224;خضار طازج  مشكل;خضار طازج  مشكل;1;7;6;6;1;FALSE;0
6281036008367;دوريتوس حار نار 75 جرام;دوريتوس حار نار 75 جرام;1;3.5;3;3;1;FALSE;0
776992010425;بسكوت برتقال ديمه 90 جرام;بسكوت برتقال ديمه 90 جرام;1;1.15;0.5;0.5;1;FALSE;0
6281036113153;بطاطس ليز كاتشب 23 جرام;بطاطس ليز كاتشب 23 جرام;27;14;13.5;13.5;1;FALSE;0
6287028210015;مولع فحم جل 250 مل;مولع فحم جل 250 مل;1;6;5.5;5.5;1;FALSE;0
6287019310083;دجاج مبرد طرية 700 جرام;دجاج مبرد طرية 700 جرام;1;12;11.5;11.5;1;FALSE;0
6281008257175;بيبي جوي 2;بيبي جوي 2;1;13;11;11;1;FALSE;0
6281101140121;حلاو طحينية شبرا 250 جرام;حلاو طحينية شبرا 250 جرام;1;7;6.5;6.5;1;FALSE;0
6281041029012;طحينة فاخرة حلواني 250 جرام;طحينة فاخرة حلواني 250 جرام;1;12;10.5;10.5;1;FALSE;0
6281017220368;فوط صحية فام كبير;فوط صحية فام كبير;1;15;14.5;14.5;1;FALSE;0
6281022165012;كريمة الطبخ الصافي 1 لتر;كريمة الطبخ الصافي 1 لتر;1;26;25.5;25.5;1;FALSE;0
760203003689;مارشميلو 255 جرام;مارشميلو 255 جرام;1;6.5;6;6;1;FALSE;0
5000189327290;شوكولاتة ماكنتوش 480 جرام;شوكولاتة ماكنتوش 480 جرام;1;30;29.5;29.5;1;FALSE;0
8000500269169;كيندر كارد 128 جرام;كيندر كارد 128 جرام;1;15;14.5;14.5;1;FALSE;0
8000380106028;شوكولاتة لواكر 125 جرام;شوكولاتة لواكر 125 جرام;1;18;17.5;17.5;1;FALSE;0
7655132131110;حلاوة مصاص 2 كيلو;حلاوة مصاص 2 كيلو;1;40;39.5;39.5;1;FALSE;0
6297000802015;حلاوة لوف;حلاوة لوف;1;0.5;0.25;0.25;1;FALSE;0
7613035501379;كيت كات;كيت كات;12;36;35.5;35.5;1;FALSE;0
5902978004163;شوكولاتة إيليتس;شوكولاتة إيليتس;1;1;0.5;0.5;1;FALSE;0
6214581101016;شوكولاتة رولانا;شوكولاتة رولانا;1;3;2.5;2.5;1;FALSE;0
5000396008784;بسكوت ديجيستيف لايت;بسكوت ديجيستيف لايت;1;10;9.5;9.5;1;FALSE;0
8000380003754;شوكولاتة لواكر 100 جرام;شوكولاتة لواكر 100 جرام;1;14;13.5;13.5;1;FALSE;0
6923414487363;حلاوة مصاص ايسكريم;حلاوة مصاص ايسكريم;4;17;16.5;16.5;1;FALSE;0
8850632606956;حلاوة حامضة;حلاوة حامضة;12;12;11.5;11.5;1;FALSE;0
6933227300711;حلاوة بيتزا;حلاوة بيتزا;5;12;11.5;11.5;1;FALSE;0
712396999867;فحم إسطوانة;فحم إسطوانة;1;50;49.5;49.5;1;FALSE;0
005517425694;خضار طازج ثوم 1 كيلو;خضار طازج ثوم 1 كيلو;1;12;11.5;11.5;1;FALSE;0
005510855694;خضار طازج ثوم نصف كيلو;خضار طازج ثوم نصف كيلو;1;6;5.5;5.5;1;FALSE;0
005575825693;خضار طازج أبوفروة;خضار طازج أبوفروة;1;12;12;12;1;FALSE;0
6281062350676;دجاج الوطنية مبرد 900 جرام;دجاج الوطنية مبرد 900 جرام;1;16;15.5;15.5;1;FALSE;0
6281062350669;دجاج مبرد الوطنية 1000 جرام;دجاج مبرد الوطنية 1000 جرام;1;17;16.5;16.5;1;FALSE;0
6281062358184;دجاج صدور الوطنية مبرد 450 جرام;دجاج صدور الوطنية مبرد 450 جرام;1;18;17.5;17.5;1;FALSE;0
6281062359938;دجاج شاورما الوطنية 500 جرام;دجاج شاورما الوطنية 500 جرام;1;20;19;19;1;FALSE;0
8326253000096;رز هندي 250 جرام;رز هندي 250 جرام;1;3.5;0;0;1;FALSE;0
6291028870049;بطاطس مستر كريسبس 80 جرام;بطاطس مستر كريسبس 80 جرام;1;8;7.5;7.5;1;FALSE;0
8691066111643;شوكولاتة عيدان;شوكولاتة عيدان;1;11;10.5;10.5;1;FALSE;0
633152014870;بهارات برياني مهران 130 جرام;بهارات برياني مهران 130 جرام;1;8;7.5;7.5;1;FALSE;0
000110001;مسحوق الكزبرة صفا 200 جرام;مسحوق الكزبرة صفا 200 جرام;1;6;5.5;5.5;1;FALSE;0
6281057001880;جبن مثلثات نادك 4+1;جبن مثلثات نادك 4+1;1;12;11.5;11.5;1;FALSE;0
8901248303125;زيت نفراتنا 200 مل;زيت نفراتنا 200 مل;1;30;24;24;1;FALSE;0
022200750318;ليدي سبيد ستيك 65 مل;ليدي سبيد ستيك 65 مل;1;16;13;13;1;FALSE;0
8717163663479;ريكسونا مزيل عرق بخاخ رجالي150مل;ريكسونا مزيل عرق بخاخ رجالي150مل;1;15;10;10;1;FALSE;0
8711600350212;ريكسونا مزيل عرق نسائي;ريكسونا مزيل عرق نسائي;1;15;10;10;1;FALSE;0
6281006423367;شامبو دوف 400مل;شامبو دوف 400مل;1;18;15;15;1;FALSE;0
6281006423329;شامبو دوف 400مل;شامبو دوف 400مل;1;18;15;15;1;FALSE;0
6281006423428;شامبو دوف 400مل;شامبو دوف 400مل;1;18;15;15;1;FALSE;0
6281006423381;شامبو دوف 400مل;شامبو دوف 400مل;1;18;15;15;1;FALSE;0
6281006425361;شامبو دوف 400مل;شامبو دوف 400مل;1;18;15;15;1;FALSE;0
6281006423503;شامبو دوف 400مل;شامبو دوف 400مل;1;18;15;15;1;FALSE;0
6281006425347;شامبو دوف 400مل;شامبو دوف 400مل;1;18;15;15;1;FALSE;0
6281006505636;شامبو دوف 400مل;شامبو دوف 400مل;1;18;15;15;1;FALSE;0
6281006439931;شامبو دوف 400مل;شامبو دوف 400مل;1;18;15;15;1;FALSE;0
6281006423244;شامبو دوف 200 مل;شامبو دوف 200 مل;1;11;8;8;1;FALSE;0
6281006423305;شامبو دوف 200 مل;شامبو دوف 200 مل;1;11;8;8;1;FALSE;0
6281006423268;شامبو دوف 200 مل;شامبو دوف 200 مل;1;11;8;8;1;FALSE;0
6281006439870;شامبو دوف 200 مل;شامبو دوف 200 مل;1;11;8;8;1;FALSE;0
6281006422162;شامبو كلير رجالي 400مل;شامبو كلير رجالي 400مل;1;18.5;15.5;15.5;1;FALSE;0
6281006422100;شامبو كلير رجالي 400 مل;شامبو كلير رجالي 400 مل;1;19;15.5;15.5;1;FALSE;0
6281006438507;شامبو كلير 200 مل;شامبو كلير 200 مل;1;12;8;8;1;FALSE;0
6281006422087;شامبو كلير 200 مل;شامبو كلير 200 مل;1;12;8;8;1;FALSE;0
6281006438422;شامبو كلير 200 مل;شامبو كلير 200 مل;1;12;8;8;1;FALSE;0
6281006438385;شامبو كلير 200 مل;شامبو كلير 200 مل;1;12;8;8;1;FALSE;0
6281006424364;شامبو صانسيلك 200 مل;شامبو صانسيلك 200 مل;1;10;7;7;1;FALSE;0
6281006424265;شامبو صانسيلك 400 مل;شامبو صانسيلك 400 مل;1;17;12;12;1;FALSE;0
6281006424388;شامبو صانسيلك 400 مل;شامبو صانسيلك 400 مل;1;17;12;12;1;FALSE;0
6281006424623;شامبو صانسيلك 400 مل;شامبو صانسيلك 400 مل;1;17;12;12;1;FALSE;0
3610340019906;شامبو ايلفيف 200مل;شامبو ايلفيف 200مل;1;12;9.5;9.5;1;FALSE;0
3610340040689;شامبو ايلفيف 200مل;شامبو ايلفيف 200مل;1;12;9.5;9.5;1;FALSE;0
3610340006265;شامبو ايلفيف 200مل;شامبو ايلفيف 200مل;1;12;9.5;9.5;1;FALSE;0
3610340006463;شامبو ايلفيف 200مل;شامبو ايلفيف 200مل;1;12;9.5;9.5;1;FALSE;0
3610340019944;شامبو ايلفيف 200مل;شامبو ايلفيف 200مل;1;12;9.5;9.5;1;FALSE;0
3610340636646;شامبو ايلفيف 200مل;شامبو ايلفيف 200مل;1;12;9.5;9.5;1;FALSE;0
3610340006302;شامبو ايلفيف 200مل;شامبو ايلفيف 200مل;1;12;9.5;9.5;1;FALSE;0
3600520837963;شامبو ايلفيف 400 مل;شامبو ايلفيف 400 مل;1;18;12;12;1;FALSE;0
3610340040931;شامبو ايلفيف 400 مل;شامبو ايلفيف 400 مل;1;18;12;12;1;FALSE;0
3610340020025;شامبو ايلفيف 400 مل;شامبو ايلفيف 400 مل;1;18;12;12;1;FALSE;0
3600522247104;شامبو ايلفيف 400 مل;شامبو ايلفيف 400 مل;1;18;12;12;1;FALSE;0
3610340636691;شامبو ايلفيف 400 مل;شامبو ايلفيف 400 مل;1;18;12;12;1;FALSE;0
3600521767818;شامبو ايلفيف 400 مل;شامبو ايلفيف 400 مل;1;18;12;12;1;FALSE;0
4005808166206;كريم نيفيا ازرق 250مل;كريم نيفيا ازرق 250مل;1;15;11;11;1;FALSE;0
7702018024612;جيليت حلاقة 4 ح;جيليت حلاقة 4 ح;1;15;11.5;11.5;1;FALSE;0
8801038574912;امواس نسائية شفرات;امواس نسائية شفرات;1;20;16;16;1;FALSE;0
445515192013;مكنسة;مكنسة;1;7;6.5;6.5;1;FALSE;0
005548725465;قفل كبير;قفل كبير;1;6;5.5;5.5;1;FALSE;0
005515425696;قفل وسط;قفل وسط;1;5;4.5;4.5;1;FALSE;0
005511158716;قفل صغير;قفل صغير;1;3;2.5;2.5;1;FALSE;0
005612725766;شراب;شراب;1;8;7.5;7.5;1;FALSE;0
005584728716;كمامات;كمامات;1;10;9.5;9.5;1;FALSE;0
5301000391934;غاز كبير;غاز كبير;1;15;14.5;14.5;1;FALSE;0
5301000391910;غاز وسط;غاز وسط;1;5;4.5;4.5;1;FALSE;0
6291100711987;غاز 220 جرام;غاز 220 جرام;1;6;5.408;5.5;1;FALSE;0
6972992720003;شراب 3;شراب 3;1;3;2.5;2.5;1;FALSE;0
6908600103050;مزيل رائحة للحمامات;مزيل رائحة للحمامات;1;12;11.5;11.5;1;FALSE;0
4987601067853;لصق جروح;لصق جروح;1;8;7.5;7.5;1;FALSE;0
6970081490110;صائد الفئران;صائد الفئران;1;5;3.5;3.5;1;FALSE;0
6285462000285;أكياس نفايات;أكياس نفايات;1;10;9.5;9.5;1;FALSE;0
6287005481292;صحن بلاستيك رقم 1;صحن بلاستيك رقم 1;1;5;4.5;4.5;1;FALSE;0
292005900786;فحم اللهب;فحم اللهب;1;4;3.5;3.5;1;FALSE;0
4005808366606;مرطب شفايف;مرطب شفايف;1;9;8.5;8.5;1;FALSE;0
005518525840;قفل صغير;قفل صغير;1;2;1.5;1.5;1;FALSE;0
2754150320171;فوطة;فوطة;1;18;17.5;17.5;1;FALSE;0
6281102371005;قوانص دجاج طرية 450 جرام;قوانص دجاج طرية 450 جرام;1;5;4.5;4.5;1;FALSE;0
6281102371029;قلوب دجاج طرية 450 جرام;قلوب دجاج طرية 450 جرام;1;5;4.5;4.5;1;FALSE;0
8690506428020;صابون دورو قالب 120 غ;صابون دورو قالب 120 غ;1;5;3;3;1;FALSE;0
4820050645367;ليدي سبيد ستيك;ليدي سبيد ستيك;1;15;11;11;1;FALSE;0
42097464;نيفيا مزيل عرق رول 40 مل;نيفيا مزيل عرق رول 40 مل;1;13;8.5;8.5;1;FALSE;0
4800888209788;ريكسونا مزيل عرق رول 50 مل;ريكسونا مزيل عرق رول 50 مل;1;13;8.5;8.5;1;FALSE;0
42217572;نيفيا مزيل عرق رول رجالي 40 مل;نيفيا مزيل عرق رول رجالي 40 مل;1;13;8.5;8.5;1;FALSE;0
6281056585961;كازنوفا معطر جسم 235 مل;كازنوفا معطر جسم 235 مل;1;15;11.75;11.75;1;FALSE;0
6294008901504;اميجو معطر جسم 235 مل;اميجو معطر جسم 235 مل;1;18;15;15;1;FALSE;0
6281074200969;معطر جسم ميكاايلا 250 مل;معطر جسم ميكاايلا 250 مل;1;17;14;14;1;FALSE;0
4005808890590;كريم نيفيا سوفت 100;كريم نيفيا سوفت 100;1;13;8.5;8.5;1;FALSE;0
6221048409707;فرشة اسنان سيجنال متوسط;فرشة اسنان سيجنال متوسط;1;5;2.5;2.5;1;FALSE;0
6001106298494;صابون ديتول قالب 120 ج;صابون ديتول قالب 120 ج;1;5;3;3;1;FALSE;0
6281056580607;كازانوفا كريم شعر 150 ج;كازانوفا كريم شعر 150 ج;1;13;8.5;8.5;1;FALSE;0
6281006535732;صابون بيور لاين قالب 120 ج;صابون بيور لاين قالب 120 ج;1;5;2.5;2.5;1;FALSE;0
6281031260159;شامبو بيرت بلاس  200 مل;شامبو بيرت بلاس  200 مل;1;9;7;7;1;FALSE;0
6291069701982;شامبو فاتيكا 700 مل;شامبو فاتيكا 700 مل;1;18;13;13;1;FALSE;0
6281006487932;صابون لوكس قالب 170 ج;صابون لوكس قالب 170 ج;1;6;3.25;3.25;1;FALSE;0
6281006510685;سائل بيور لاين لليدين 500 مل;سائل بيور لاين لليدين 500 مل;1;9;6;6;1;FALSE;0
6291069747751;سائل استحمام فاتيكا 425 مل;سائل استحمام فاتيكا 425 مل;1;24;20;20;1;FALSE;0
6291069747652;سائل استحمام فاتيكا 425 مل;سائل استحمام فاتيكا 425 مل;1;24;20;20;1;FALSE;0
8433295051365;سايرو سائل الاستحمام 750 مل;سايرو سائل الاستحمام 750 مل;1;15;9.5;9.5;1;FALSE;0
8853976004334;يوكو غسول وجه 100 مل;يوكو غسول وجه 100 مل;1;15;10;10;1;FALSE;0
3574669907545;شامبو جونسون 500 مل;شامبو جونسون 500 مل;1;20;15;15;1;FALSE;0
5016889123452;كريم شعر ابو وردة 135;كريم شعر ابو وردة 135;1;9;5.5;5.5;1;FALSE;0
5016889123483;كريم شعر ابو وردة 300;كريم شعر ابو وردة 300;1;12;8.5;8.5;1;FALSE;0
4005808668465;نيفيا غسول الوجه 150 مل;نيفيا غسول الوجه 150 مل;1;24;19;19;1;FALSE;0
5000231022968;بريلكري كريم شعر 140 مل;بريلكري كريم شعر 140 مل;1;9;0;0;1;FALSE;0
8901200100045;بارشوت زيت شعر 500 مل;بارشوت زيت شعر 500 مل;1;15;11;11;1;FALSE;0
8901088172370;بارشوت زيت شعر 200مل;بارشوت زيت شعر 200مل;1;10;6;6;1;FALSE;0
010181066252;بالمرز كريم شعر 250 ج;بالمرز كريم شعر 250 ج;1;24;20;20;1;FALSE;0
010181066207;بالمرز كريم شعر 150ج;بالمرز كريم شعر 150ج;1;18;14;14;1;FALSE;0
6291069651065;فاتيكا زيت شعر 300 مل;فاتيكا زيت شعر 300 مل;1;15;10;10;1;FALSE;0
6281006406766;فير اند لفلي كريم ماكس فيرنس 100 مل;فير اند لفلي كريم ماكس فيرنس 100 مل;1;20;16.5;16.5;1;FALSE;0
5000146055853;فيت شرائح ازالة شعر الجسم 20علبة;فيت شرائح ازالة شعر الجسم 20علبة;1;25;19;19;1;FALSE;0
8410207100724;فازلين زيت للأطفال 300مل;فازلين زيت للأطفال 300مل;1;18;15;15;1;FALSE;0
44556677;مناديل اطفال جونسون;مناديل اطفال جونسون;1;15;12;12;1;FALSE;0
4710962431052;مناديل اطفال فازلين;مناديل اطفال فازلين;1;10;7;7;1;FALSE;0
5022496102001;دابر املا زيت شعر 200 مل;دابر املا زيت شعر 200 مل;1;11;7;7;1;FALSE;0
5022496105002;دابر املا زيت شعر 100مل;دابر املا زيت شعر 100مل;1;8;5;5;1;FALSE;0
4005808837359;نيفيا مزيل عرق رول 50;نيفيا مزيل عرق رول 50;1;13;8;8;1;FALSE;0
42097518;نيفيال ستيك مزيل عرق;نيفيال ستيك مزيل عرق;1;14;8;8;1;FALSE;0
4800888209726;ريكسونا مزيل عرق رول;ريكسونا مزيل عرق رول;1;13;12;12;1;FALSE;0
4800888209504;ريكسونا مزل عرق;ريكسونا مزل عرق;1;15;9;9;1;FALSE;0
5996175232757;ليدي سبيد ستيك مزيل عرق 65 مل;ليدي سبيد ستيك مزيل عرق 65 مل;1;16;13;13;1;FALSE;0
022200962995;ليدي سبيد مزيل عرق 40;ليدي سبيد مزيل عرق 40;1;13;10.5;10.5;1;FALSE;0
7509546067940;ليدي سبيد مزيل عرق 45;ليدي سبيد مزيل عرق 45;1;15;12;12;1;FALSE;0
8717163891742;ريكسونا بخاخ 150 مل;ريكسونا بخاخ 150 مل;1;15;11;11;1;FALSE;0
8710908725531;دوف بخاخ مزيل عرق;دوف بخاخ مزيل عرق;1;17;13.5;13.5;1;FALSE;0
6805699953873;معجون اسنان سنسوداين 75 مل;معجون اسنان سنسوداين 75 مل;1;35;30;30;1;FALSE;0
6221155081612;معجون أسنان كلوز أب 25مل;معجون أسنان كلوز أب 25مل;1;4;2;2;1;FALSE;0
4005808280933;نيفيا لوشن 400 مل;نيفيا لوشن 400 مل;1;20;16.5;16.5;1;FALSE;0
6294007503310;لوشن 21 400 مل;لوشن 21 400 مل;1;19;14;14;1;FALSE;0
6294007503211;لوشن 21 250مل;لوشن 21 250مل;1;15;10;10;1;FALSE;0
8711600839403;لوشن جسم فازلين;لوشن جسم فازلين;1;22;17;17;1;FALSE;0
6287012120047;مياه بيرما 20*200 مل;مياه بيرما 20*200 مل;1;7;6.5;6.5;1;FALSE;0
6287012120054;مياه بيرما 20*300 مل;مياه بيرما 20*300 مل;1;9;8.5;8.5;1;FALSE;0
6287012120078;مياه بيرما 48*200 مل;مياه بيرما 48*200 مل;1;16;15.5;15.5;1;FALSE;0
6281006409606;كريم دوف 75مل;كريم دوف 75مل;1;8;6;6;1;FALSE;0
8001841591315;شامبو هيد آند شولدرز 190مل;شامبو هيد آند شولدرز 190مل;1;11;7.5;7.5;1;FALSE;0
8001841591049;شامبو بانتين 190مل;شامبو بانتين 190مل;1;11;7.5;7.5;1;FALSE;0
4005808817726;نيفيا كريم حلاقة 100 مل;نيفيا كريم حلاقة 100 مل;1;10;6.5;6.5;1;FALSE;0
5410076652105;بانتين شامبو شعر 400 مل;بانتين شامبو شعر 400 مل;1;17;12;12;1;FALSE;0
6281006478992;لوكس سائل استحمام 250 مل;لوكس سائل استحمام 250 مل;1;19;15;15;1;FALSE;0
6281100590187;اسيتون بنان مزيل طلا اظافر 110 مل;اسيتون بنان مزيل طلا اظافر 110 مل;1;5;2.75;2.75;1;FALSE;0
4000196901415;جليسوليد 400 مل;جليسوليد 400 مل;1;24;19.9;19.9;1;FALSE;0
6281006408784;فازلين بيتر جلي سوفت اطفال 250;فازلين بيتر جلي سوفت اطفال 250;1;17;0;0;1;FALSE;0
6294007501217;كريم مرطب 50 مل;كريم مرطب 50 مل;1;9;6;6;1;FALSE;0
6294007501514;كريم مرطب 75 مل;كريم مرطب 75 مل;1;10;7;7;1;FALSE;0
42269915;كريم نيفيا مغذي 200 مل;كريم نيفيا مغذي 200 مل;1;18;14;14;1;FALSE;0
4005808166213;نيفيا كريم 400 مل ازرق;نيفيا كريم 400 مل ازرق;1;21;16;16;1;FALSE;0
005511275619;خضار طازج بخارى;خضار طازج بخارى;1;12;10;10;1;FALSE;0
005520025699;خضار طازج خوخ;خضار طازج خوخ;1;16;0;0;1;FALSE;0
6287019310052;دجاج طرية 1000 جرام;دجاج طرية 1000 جرام;1;15;14.5;14.5;1;FALSE;0
6281101830596;أفخاذ دجاج الوشم 500 جرام;أفخاذ دجاج الوشم 500 جرام;1;7;6.5;6.5;1;FALSE;0
6281057009022;زيت زيتون نادك 1.5 لتر;زيت زيتون نادك 1.5 لتر;1;28;0;0;1;FALSE;0
6281036022080;بطاطس ليز بوبابلز فلفل ليمون 150 جرام;بطاطس ليز بوبابلز فلفل ليمون 150 جرام;1;6.5;6;6;1;FALSE;0
757449231754;مايونيز كاتشب أمريكان 300 جرام;مايونيز كاتشب أمريكان 300 جرام;1;11;10.5;10.5;1;FALSE;0
6287018270708;مايونيز فلفل أسود جودي300 مل;مايونيز فلفل أسود جودي300 مل;1;11;10.5;10.5;1;FALSE;0
6111254510017;ساردين;ساردين;1;4;3.5;3.5;1;FALSE;0
6287018270647;مايونيز جودي 237 مل;مايونيز جودي 237 مل;1;6;5.5;5.5;1;FALSE;0
6287001500720;عسل أواصر الخليج 200 جرام;عسل أواصر الخليج 200 جرام;1;5.5;5;5;1;FALSE;0
6287016672481;كولا مشروب غازي250 مل;كولا مشروب غازي250 مل;7;60;59.5;59.5;1;FALSE;0
6287016672290;عصير روزانا 125 مل;عصير روزانا 125 مل;5;24;23.5;23.5;1;FALSE;0
6287016672276;عصير روزانا 200 مل;عصير روزانا 200 مل;5;35;34.5;34.5;1;FALSE;0
6281022167276;جبن حلوم الصافي 225 جرام;جبن حلوم الصافي 225 جرام;1;15;14.5;14.5;1;FALSE;0
005511485691;خضار طازج مشمش;خضار طازج مشمش;1;15;0;0;1;FALSE;0
6989687521869;أبوفروة;أبوفروة;1;8;7.5;7.5;1;FALSE;0
6287016110457;شابورة سنابل سدير;شابورة سنابل سدير;1;6;5.5;5.5;1;FALSE;0
6281103069833;فحم موفور 10 كيلو;فحم موفور 10 كيلو;1;50;49.5;49.5;1;FALSE;0
